player_name,player_id,pos_id,position,pos,occurences,main
Gaston Hernandez,1144961,37,Center Back,CB,22,True
Gonzalo Lujan Melli,1257342,24,Center Back,CB,15,True
Gonzalo Lujan Melli,1257342,32,Right Back,RB,8,False
Gonzalo Lujan Melli,1257342,71,Right Midfielder,RM,2,False
Nahuel Arias,1513336,32,Right Back,RB,6,True
Elias Baez,1513339,38,Left Back,LB,5,True
Elias Baez,1513339,79,Left Midfielder,LM,1,False
Daniel Herrera,1631575,36,Center Back,CB,2,True
Daniel Herrera,1631575,51,Right Wing-Back,RWB,1,False
Eric Remedi,642763,64,Defensive Midfielder,DM,21,True
Eric Remedi,642763,73,Central Midfielder,CM,8,False
Cristian Nahuel Barrios,838234,67,Defensive Midfielder,DM,1,False
Cristian Nahuel Barrios,838234,76,Central Midfielder,CM,4,False
Cristian Nahuel Barrios,838234,78,Left Midfielder,LM,6,False
Cristian Nahuel Barrios,838234,83,Right Winger,RW,1,False
Cristian Nahuel Barrios,838234,85,Attacking Midfielder,AM,12,False
Cristian Nahuel Barrios,838234,87,Left Winger,LW,12,True
Cristian Nahuel Barrios,838234,115,Striker,ST,1,False
Cristian Ferreira,892175,74,Central Midfielder,CM,7,False
Cristian Ferreira,892175,83,Right Winger,RW,2,False
Cristian Ferreira,892175,85,Attacking Midfielder,AM,13,True
Cristian Ferreira,892175,104,Striker,ST,1,False
Cristian Ferreira,892175,107,Left Winger,LW,1,False
Manuel Insaurralde,972814,74,Central Midfielder,CM,4,True
Augustin Hausch,1128740,72,Right Midfielder,RM,1,True
Elian Irala,1378855,64,Defensive Midfielder,DM,14,False
Elian Irala,1378855,73,Central Midfielder,CM,16,True
Sebastian Blanco,68303,85,Attacking Midfielder,AM,1,False
Sebastian Blanco,68303,87,Left Winger,LW,2,True
Ezequiel Cerutti,469593,73,Central Midfielder,CM,1,False
Ezequiel Cerutti,469593,83,Right Winger,RW,3,True
Francisco Fydriszewski,576037,105,Striker,ST,4,True
Andres Vombergar,681608,104,Striker,ST,16,True
Andres Vombergar,681608,107,Left Winger,LW,1,False
Nahuel Lautaro Bustos,835409,83,Right Winger,RW,1,False
Nahuel Lautaro Bustos,835409,85,Attacking Midfielder,AM,3,False
Nahuel Lautaro Bustos,835409,87,Left Winger,LW,2,False
Nahuel Lautaro Bustos,835409,104,Striker,ST,10,True
Facundo Bruera,971264,106,Striker,ST,1,True
Alexis Cuello,989370,78,Left Midfielder,LM,1,False
Alexis Cuello,989370,85,Attacking Midfielder,AM,2,False
Alexis Cuello,989370,87,Left Winger,LW,9,True
Alexis Cuello,989370,103,Right Winger,RW,4,False
Alexis Cuello,989370,104,Striker,ST,8,False
Matias Reali,1271801,67,Defensive Midfielder,DM,1,False
Matias Reali,1271801,78,Left Midfielder,LM,1,False
Matias Reali,1271801,83,Right Winger,RW,7,False
Matias Reali,1271801,85,Attacking Midfielder,AM,2,False
Matias Reali,1271801,87,Left Winger,LW,9,False
Matias Reali,1271801,104,Striker,ST,10,True
Ivan Leguizamon,1315121,72,Right Midfielder,RM,3,False
Ivan Leguizamon,1315121,73,Central Midfielder,CM,1,False
Ivan Leguizamon,1315121,83,Right Winger,RW,15,True
Ivan Leguizamon,1315121,85,Attacking Midfielder,AM,6,False
Ivan Leguizamon,1315121,87,Left Winger,LW,2,False
Ivan Leguizamon,1315121,104,Striker,ST,3,False
Luis Ingolotti,844389,11,Keeper,GK,28,True
Ivan Pillud,164033,32,Right Back,RB,1,False
Ivan Pillud,164033,33,Center Back,CB,2,True
Lautaro Montoya,731400,59,Left Wing-Back,LWB,2,True
Fernando Torrent,856814,32,Right Back,RB,8,True
Fernando Torrent,856814,51,Right Wing-Back,RWB,3,False
Fernando Torrent,856814,71,Right Midfielder,RM,1,False
Federico Andueza,1031998,35,Center Back,CB,3,True
Sebastian Valdez,1086733,33,Center Back,CB,33,True
Brian Leizza,1139212,33,Center Back,CB,9,True
Brian Leizza,1139212,38,Left Back,LB,1,False
Leonardo Marchi,1199876,38,Left Back,LB,1,True
Santiago Laquidain,1245749,36,Center Back,CB,5,False
Santiago Laquidain,1245749,38,Left Back,LB,3,False
Santiago Laquidain,1245749,59,Left Wing-Back,LWB,5,True
Santiago Laquidain,1245749,79,Left Midfielder,LM,1,False
Juan Andres Meli,1296305,38,Left Back,LB,4,False
Juan Andres Meli,1296305,59,Left Wing-Back,LWB,7,True
Juan Andres Meli,1296305,77,Central Midfielder,CM,1,False
Juan Andres Meli,1296305,79,Left Midfielder,LM,1,False
Jose Gomez,1312178,32,Right Back,RB,3,False
Jose Gomez,1312178,34,Center Back,CB,1,False
Jose Gomez,1312178,51,Right Wing-Back,RWB,12,True
Yuri Casermeiro,1565749,32,Right Back,RB,1,True
Galvan Vittar,1637732,34,Center Back,CB,1,True
Lautaro Rivero,1649321,33,Center Back,CB,2,False
Lautaro Rivero,1649321,38,Left Back,LB,4,True
Gonzalo Trindade,1651865,38,Left Back,LB,3,True
Enzo Kalinski,209541,66,Defensive Midfielder,DM,1,False
Enzo Kalinski,209541,73,Central Midfielder,CM,8,True
Cristian Vega,801725,64,Defensive Midfielder,DM,3,False
Cristian Vega,801725,73,Central Midfielder,CM,4,True
Luis Sanchez,1037137,77,Central Midfielder,CM,3,True
Alexis Segovia,1352754,76,Central Midfielder,CM,5,True
Alexis Segovia,1352754,78,Left Midfielder,LM,3,False
Alexis Segovia,1352754,103,Right Winger,RW,2,False
Alexis Segovia,1352754,104,Striker,ST,1,False
Rodrigo Atencio,1362517,66,Defensive Midfielder,DM,1,False
Rodrigo Atencio,1362517,72,Right Midfielder,RM,3,False
Rodrigo Atencio,1362517,73,Central Midfielder,CM,14,True
Rodrigo Atencio,1362517,78,Left Midfielder,LM,3,False
Rodrigo Atencio,1362517,83,Right Winger,RW,2,False
Ramon Cansinos,1380539,72,Right Midfielder,RM,1,True
Elias Cabrera,1400295,73,Central Midfielder,CM,3,True
Elias Cabrera,1400295,85,Attacking Midfielder,AM,1,False
Elias Cabrera,1400295,104,Striker,ST,1,False
Kevin Vazquez,1435121,63,Defensive Midfielder,DM,3,False
Kevin Vazquez,1435121,72,Right Midfielder,RM,1,False
Kevin Vazquez,1435121,74,Central Midfielder,CM,19,True
Matias Godoy,1042007,58,Left Wing-Back,LWB,1,False
Matias Godoy,1042007,78,Left Midfielder,LM,1,False
Matias Godoy,1042007,83,Right Winger,RW,2,False
Matias Godoy,1042007,87,Left Winger,LW,2,False
Matias Godoy,1042007,94,Attacking Midfielder,AM,1,False
Matias Godoy,1042007,104,Striker,ST,5,True
Nicolas Quagliata,1212175,87,Left Winger,LW,1,True
Lucas Varaldo,1216071,105,Striker,ST,5,True
Lucas Varaldo,1216071,107,Left Winger,LW,1,False
Camilo Viganoni,1271831,106,Striker,ST,1,True
Agustin Morales,1272910,71,Right Midfielder,RM,1,False
Agustin Morales,1272910,104,Striker,ST,2,True
Luis Miguel Angulo,1292829,83,Right Winger,RW,1,True
Luis Miguel Angulo,1292829,107,Left Winger,LW,1,False
