player,País,Posc,Edad,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos,league,season,team,country
Lenny Lobato,BRA,"DL,CC",23.56986301369863,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Tomás Cavanagh,ARG,DF,23.649315068493152,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Leonardo Jara,ARG,DF,33.276712328767125,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Isaías Andrada,ARG,DF,21.545205479452054,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Gianluca Benjamín,ARG,DL,19.205479452054796,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Felipe Bussio,ARG,CC,20.202739726027396,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Elías Cabrera,ARG,DL,21.50958904109589,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Jano Gordon,ARG,DF,20.202739726027396,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Maximiliano Porcel,ARG,CC,18.65753424657534,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Thiago Silvero,ARG,DF,18.364383561643837,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Thiago Vecino,URU,DL,25.50958904109589,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Velez Sarsfield,Argentina
Total del equipo,nan,,27.1,12,132,1080.0,12.0,22.0,14.0,36.0,19.0,3.0,3.0,28.0,2.0,15.8,13.4,11.3,24.7,211.0,458.0,452.0,1.83,1.17,3.0,1.58,2.75,1.31,0.94,2.26,1.12,2.06,,Liga Profesional,2024,Velez Sarsfield,Argentina
Total del oponente,nan,,26.9,12,132,1080.0,12.0,8.0,7.0,15.0,8.0,0.0,1.0,27.0,2.0,11.4,10.6,8.7,19.3,125.0,362.0,357.0,0.67,0.58,1.25,0.67,1.25,0.95,0.72,1.67,0.88,1.61,,Liga Profesional,2024,Velez Sarsfield,Argentina
Walter Mazzantti,ARG,DL,27.983561643835618,12,12,1041.0,11.6,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,2.2,2.2,1.3,3.4,35.0,19.0,88.0,0.09,0.17,0.26,0.09,0.26,0.19,0.11,0.3,0.19,0.3,Partidos,Liga Profesional,2024,Huracan,Argentina
Lucas Carrizo,ARG,DF,27.276712328767122,11,11,990.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.3,0.3,0.1,0.3,2.0,27.0,4.0,0.0,0.09,0.09,0.0,0.09,0.02,0.01,0.03,0.02,0.03,Partidos,Liga Profesional,2024,Huracan,Argentina
William Alarcón,CHI,CC,23.775342465753425,11,11,889.0,9.9,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.6,0.6,0.5,1.2,12.0,59.0,35.0,0.2,0.0,0.2,0.2,0.2,0.06,0.05,0.12,0.06,0.12,Partidos,Liga Profesional,2024,Huracan,Argentina
Rodrigo Cabral,ARG,DL,24.057534246575344,11,11,723.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.9,0.9,0.4,1.3,21.0,21.0,50.0,0.0,0.0,0.0,0.0,0.0,0.11,0.05,0.16,0.11,0.16,Partidos,Liga Profesional,2024,Huracan,Argentina
Rodrigo Echeverría,CHI,CC,29.367123287671234,10,10,900.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.4,1.0,41.0,13.0,0.1,0.0,0.1,0.1,0.1,0.07,0.07,0.14,0.07,0.14,Partidos,Liga Profesional,2024,Huracan,Argentina
Hernán Galíndez,ECU,PO,37.416438356164385,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Huracan,Argentina
Héctor Fértoli,ARG,"CC,DL",29.73972602739726,12,7,712.0,7.9,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.1,1.1,0.9,2.0,10.0,29.0,32.0,0.38,0.0,0.38,0.38,0.38,0.14,0.11,0.26,0.14,0.26,Partidos,Liga Profesional,2024,Huracan,Argentina
César Ibáñez,ARG,DF,25.2,11,7,681.0,7.6,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.7,0.7,13.0,35.0,20.0,0.0,0.13,0.13,0.0,0.13,0.0,0.09,0.09,0.0,0.09,Partidos,Liga Profesional,2024,Huracan,Argentina
Fabio Pereyra,ARG,DF,34.57808219178082,9,7,645.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.1,0.6,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.01,0.09,0.07,0.09,Partidos,Liga Profesional,2024,Huracan,Argentina
Hernán De La Fuente,ARG,DF,27.643835616438356,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,5.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Partidos,Liga Profesional,2024,Huracan,Argentina
Lucas Souto,ARG,DF,25.884931506849316,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,13.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Huracan,Argentina
Federico Fattori,ARG,CC,32.104109589041094,11,5,516.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.3,0.3,2.0,41.0,1.0,0.0,0.17,0.17,0.0,0.17,0.01,0.05,0.06,0.01,0.06,Partidos,Liga Profesional,2024,Huracan,Argentina
Fernando Tobio,ARG,DF,34.865753424657534,6,5,453.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Partidos,Liga Profesional,2024,Huracan,Argentina
Ignacio Pussetto,ARG,DL,28.69041095890411,5,5,448.0,5.0,5.0,1.0,6.0,3.0,2.0,2.0,1.0,0.0,3.3,1.8,0.8,2.6,3.0,8.0,14.0,1.0,0.2,1.21,0.6,0.8,0.67,0.17,0.84,0.36,0.52,Partidos,Liga Profesional,2024,Huracan,Argentina
Guillermo Benítez,ARG,DF,30.726027397260275,5,5,396.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.7,0.8,6.0,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.17,0.01,0.17,Partidos,Liga Profesional,2024,Huracan,Argentina
Sebastián Ramírez,ARG,DL,23.986301369863014,10,5,354.0,3.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.3,1.3,0.4,1.7,7.0,4.0,14.0,0.0,0.25,0.25,0.0,0.25,0.33,0.11,0.44,0.33,0.44,Partidos,Liga Profesional,2024,Huracan,Argentina
Ramón Ábila,ARG,DL,34.87671232876713,4,2,190.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.6,2.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,0.16,0.12,0.28,0.16,0.28,Partidos,Liga Profesional,2024,Huracan,Argentina
Sebastián Meza,ARG,PO,24.46027397260274,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.24,0.0,0.24,Partidos,Liga Profesional,2024,Huracan,Argentina
Agustín Toledo,ARG,CC,24.495890410958904,3,2,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,Partidos,Liga Profesional,2024,Huracan,Argentina
Eric Ramírez,ARG,DL,27.93972602739726,6,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.13,0.04,0.16,0.13,0.16,Partidos,Liga Profesional,2024,Huracan,Argentina
Pablo Siles,URU,CC,27.123287671232877,3,1,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13,Partidos,Liga Profesional,2024,Huracan,Argentina
Guillermo Burdisso,ARG,DF,35.92602739726027,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Huracan,Argentina
Franco Alfonso,ARG,"DL,CC",22.32054794520548,7,0,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,6.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.06,0.05,0.11,0.06,0.11,Partidos,Liga Profesional,2024,Huracan,Argentina
Leandro Garate,ARG,DL,30.991780821917807,4,0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.39,0.39,0.39,Partidos,Liga Profesional,2024,Huracan,Argentina
Andrés Roa,COL,DL,31.263013698630136,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,Partidos,Liga Profesional,2024,Huracan,Argentina
Franco Watson,ARG,CC,24.660273972602738,2,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.37,0.37,0.37,Partidos,Liga Profesional,2024,Huracan,Argentina
Matías Gómez,ARG,DL,20.934246575342467,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Huracan,Argentina
Nicolás Cordero,ARG,DL,25.383561643835616,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Huracan,Argentina
Nazareno Durán,ARG,,20.304109589041097,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Huracan,Argentina
Leandro Figueredo,ARG,DF,21.13150684931507,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Huracan,Argentina
Marcelo Pérez,PAR,DL,23.435616438356163,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Huracan,Argentina
Alan Soñora,USA,CC,26.07123287671233,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Huracan,Argentina
Total del equipo,nan,,28.9,12,132,1080.0,12.0,12.0,7.0,19.0,10.0,2.0,2.0,27.0,2.0,12.3,10.8,7.9,18.6,138.0,370.0,366.0,1.0,0.58,1.58,0.83,1.42,1.02,0.65,1.68,0.9,1.55,,Liga Profesional,2024,Huracan,Argentina
Total del oponente,nan,,27.2,12,132,1080.0,12.0,4.0,2.0,6.0,4.0,0.0,0.0,40.0,4.0,10.2,10.2,8.0,18.2,165.0,486.0,478.0,0.33,0.17,0.5,0.33,0.5,0.85,0.67,1.52,0.85,1.52,,Liga Profesional,2024,Huracan,Argentina
Tomás Durso,ARG,PO,25.506849315068493,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Nicolás Romero,ARG,DF,20.753424657534246,12,12,1080.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,1.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Adrián Guillermo Sánchez,ARG,CC,25.293150684931508,12,12,1074.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.5,0.8,8.0,61.0,24.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Renzo Tesuri,ARG,CC,28.22739726027397,12,12,933.0,10.4,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,2.8,2.8,0.4,3.1,11.0,26.0,45.0,0.29,0.0,0.29,0.29,0.29,0.27,0.04,0.3,0.27,0.3,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Guillermo Acosta,ARG,CC,35.83013698630137,12,12,886.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.6,1.0,5.0,57.0,12.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.11,0.05,0.11,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Juan Infante,ARG,DF,28.643835616438356,11,11,990.0,11.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.5,1.7,15.0,18.0,37.0,0.0,0.18,0.18,0.0,0.18,0.02,0.14,0.16,0.02,0.16,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Mateo Bajamich,ARG,"DL,CC",25.07123287671233,12,10,723.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.8,0.8,2.6,16.0,24.0,54.0,0.0,0.0,0.0,0.0,0.0,0.22,0.1,0.32,0.22,0.32,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Joaquín Pereyra,ARG,CC,25.745205479452054,9,8,742.0,8.2,0.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.7,0.7,2.2,2.9,23.0,53.0,41.0,0.0,0.49,0.49,0.0,0.49,0.08,0.27,0.35,0.08,0.35,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Matías De los Santos,URU,DF,31.76986301369863,7,7,585.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.0,0.1,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Mateo Coronel,ARG,DL,25.84931506849315,8,6,527.0,5.9,3.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,3.4,2.6,0.3,2.9,14.0,5.0,59.0,0.51,0.0,0.51,0.34,0.34,0.57,0.06,0.63,0.44,0.5,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Moisés Brandán,ARG,DF,24.556164383561644,7,6,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.7,0.8,2.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.13,0.16,0.03,0.16,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Francisco Flores,ARG,DF,22.632876712328766,5,5,437.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Agustín Lagos,ARG,DF,22.89041095890411,5,5,417.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,3.0,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04,0.07,0.03,0.07,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Luis Miguel Rodríguez,ARG,"DL,CC",39.66027397260274,7,5,307.0,3.4,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.6,0.8,0.7,1.5,0.0,16.0,12.0,0.29,0.29,0.59,0.0,0.29,0.45,0.22,0.67,0.22,0.44,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Marcelo Estigarribia,ARG,DL,29.304109589041097,12,4,615.0,6.8,3.0,2.0,5.0,3.0,0.0,1.0,0.0,0.0,2.0,1.2,1.2,2.5,6.0,18.0,36.0,0.44,0.29,0.73,0.44,0.73,0.3,0.18,0.48,0.18,0.36,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Justo Giani,ARG,"CC,DL",25.394520547945206,7,2,194.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.3,0.5,2.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,0.12,0.13,0.24,0.12,0.24,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Nicolás Castro,ARG,"CC,DL",34.038356164383565,5,1,161.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.2,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.08,0.11,0.03,0.11,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Gino Peruzzi,ARG,"DF,CC",32.221917808219175,4,1,148.0,1.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,1.0,5.0,6.0,0.61,0.61,1.22,0.61,1.22,0.19,0.05,0.24,0.19,0.24,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Matías Orihuela,ARG,"DF,CC",32.53150684931507,3,1,103.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Rodrigo Iñaki Melo,ARG,CC,28.931506849315067,5,0,99.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Gianluca Ferrari,ARG,"DF,CC",27.164383561643834,5,0,97.0,1.1,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,0.0,0.0,1.0,1.86,0.0,1.86,1.86,1.86,0.3,0.08,0.39,0.3,0.39,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Francisco Bonfiglio,ESP,DL,22.65753424657534,3,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.7,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.86,0.02,0.88,0.86,0.88,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Tomás Castro,ARG,"DF,CC",23.49041095890411,6,0,58.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.5,1.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.2,0.51,0.71,0.2,0.71,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Franco Nicola,URU,DL,22.364383561643837,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.27,0.27,0.27,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Nicolás Servetto,ARG,"DL,DF",28.424657534246574,2,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.21,0.21,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Néstor Breitenbruch,ARG,DF,28.96164383561644,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Julian Carrasco,ARG,CC,22.463013698630135,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
José Devecchi,ARG,PO,29.13972602739726,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Lautaro Godoy,PAR,CC,21.457534246575342,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Juan González,URU,PO,31.136986301369863,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Rodrigo Morales,ARG,DF,21.339726027397262,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Sergio Ortíz,ARG,CC,23.515068493150686,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Atletico Tucuman,Argentina
Total del equipo,nan,,27.2,12,132,1080.0,12.0,13.0,10.0,23.0,11.0,2.0,3.0,22.0,0.0,15.5,13.1,10.0,23.2,114.0,402.0,397.0,1.08,0.83,1.92,0.92,1.75,1.29,0.84,2.12,1.09,1.93,,Liga Profesional,2024,Atletico Tucuman,Argentina
Total del oponente,nan,,26.8,12,132,1080.0,12.0,8.0,4.0,12.0,7.0,1.0,2.0,28.0,1.0,10.1,8.6,6.5,15.0,149.0,390.0,388.0,0.67,0.33,1.0,0.58,0.92,0.84,0.54,1.38,0.71,1.25,,Liga Profesional,2024,Atletico Tucuman,Argentina
Franco Pardo,ARG,DF,27.4,12,12,1080.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.4,1.2,8.0,26.0,4.0,0.08,0.0,0.08,0.08,0.08,0.06,0.04,0.1,0.06,0.1,Partidos,Liga Profesional,2024,Union,Argentina
Mauro Pittón,ARG,CC,30.057534246575344,12,12,1014.0,11.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.9,0.9,0.9,1.8,6.0,62.0,27.0,0.09,0.18,0.27,0.09,0.27,0.08,0.08,0.16,0.08,0.16,Partidos,Liga Profesional,2024,Union,Argentina
Thiago Cardozo,URU,PO,28.07945205479452,11,11,990.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Partidos,Liga Profesional,2024,Union,Argentina
Adrián Balboa,URU,DL,30.610958904109587,11,11,920.0,10.2,3.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,3.7,2.9,1.0,3.9,13.0,15.0,49.0,0.29,0.1,0.39,0.2,0.29,0.36,0.09,0.46,0.29,0.38,Partidos,Liga Profesional,2024,Union,Argentina
Nicolás Orsini,ARG,DL,29.964383561643835,11,11,901.0,10.0,3.0,1.0,4.0,2.0,1.0,1.0,1.0,0.0,4.1,3.3,1.6,4.8,5.0,13.0,50.0,0.3,0.1,0.4,0.2,0.3,0.4,0.16,0.56,0.33,0.48,Partidos,Liga Profesional,2024,Union,Argentina
Nicolás Paz,ARG,DF,21.87123287671233,11,11,893.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.2,0.2,0.0,0.2,4.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Partidos,Liga Profesional,2024,Union,Argentina
Joaquín Mosqueira,ARG,CC,19.827397260273973,11,11,811.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,2.0,33.0,5.0,0.11,0.0,0.11,0.11,0.11,0.0,0.01,0.01,0.0,0.01,Partidos,Liga Profesional,2024,Union,Argentina
Bruno Pittón,ARG,DF,31.575342465753426,11,11,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9,0.9,1.4,2.3,20.0,35.0,52.0,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.27,0.11,0.27,Partidos,Liga Profesional,2024,Union,Argentina
Claudio Corvalán,ARG,DF,35.43561643835616,10,10,873.0,9.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.9,0.9,0.2,1.1,3.0,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.09,0.02,0.11,0.09,0.11,Partidos,Liga Profesional,2024,Union,Argentina
Lautaro Vargas,ARG,DF,19.575342465753426,11,9,788.0,8.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.9,1.0,17.0,30.0,27.0,0.0,0.11,0.11,0.0,0.11,0.02,0.1,0.12,0.02,0.12,Partidos,Liga Profesional,2024,Union,Argentina
Simón Rivero,ARG,CC,21.36986301369863,10,9,696.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.8,1.1,7.0,26.0,55.0,0.13,0.0,0.13,0.13,0.13,0.03,0.11,0.14,0.03,0.14,Partidos,Liga Profesional,2024,Union,Argentina
Mauro Luna Diale,ARG,CC,25.34246575342466,4,4,360.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.9,1.2,12.0,19.0,30.0,0.0,0.25,0.25,0.0,0.25,0.06,0.23,0.3,0.06,0.3,Partidos,Liga Profesional,2024,Union,Argentina
